id,name,status,country,state,city,postal_code,full_address,phone,latitude,longitude,official_url,services,audiology
3581,Sydney - Pitt Street Mall,Active,Australia,NSW,Sydney,2000,"Unit 18LG, 450 George St, Westfield Sydney Central, Sydney, NSW, 2000",(02) 9223 4055,-33.870464,151.20712,https://www.specsavers.com.au/stores/sydneycentral,Optometry,false
3488,Sylvania - Southgate S/C,Active,Australia,NSW,Sylvania,2224,"Shop 29, Southgate Shopping Centre, 124 Corner Princes Highway and, Port Hacking Rd, Sylvania, NSW, 2224",(02) 9522 9965,-34.01019,151.10327,https://www.specsavers.com.au/stores/sylvania,Optometry; Audiology,true
3403,Tamworth,Active,Australia,NSW,Tamworth,2340,"300-304 Peel St, Tamworth, NSW, 2340",(02) 6766 4666,-31.089302,150.92892,https://www.specsavers.com.au/stores/tamworth,Optometry,false
3469,Taree,Active,Australia,NSW,Taree,2430,"42-44 Manning Street,, Shop 2, Taree, NSW, 2430",(02) 6552 7331,-31.911173,152.46,https://www.specsavers.com.au/stores/taree,Optometry; Audiology,true
3459,Toronto,Active,Australia,NSW,Toronto,2283,"29 The Boulevarde, Toronto, NSW, 2283",(02) 4959 2377,-33.01354,151.5965,https://www.specsavers.com.au/stores/toronto,Optometry; Audiology,true
3332,Tuggerah Westfield,Active,Australia,NSW,Tuggerah,2259,"Westfield Tuggerah, 2038 Wyong Road, Tuggerah, NSW, 2259",(02) 4351 0766,-33.308376,151.41144,https://www.specsavers.com.au/stores/tuggerah,Optometry; Audiology,true
3371,Tweed City S/C,Active,Australia,NSW,Tweed Heads South,2486,"Tweed City Shopping Centre, Shop 113 &amp; Shop 114/54 Minjungbal Drive, Tweed Heads South, NSW, 2486",(07) 5524 8660,-28.201036,153.54582,https://www.specsavers.com.au/stores/tweedcity,Optometry; Audiology,true
3673,Ulladulla,Active,Australia,NSW,Ulladulla,2539,"Shop 2 &amp; 2A Ulladulla Shopping Centre, 116 Princes Highway, Ulladulla, NSW, 2539",(02) 4421 6811,-35.35865,150.47401,https://www.specsavers.com.au/stores/ulladulla,Optometry; Audiology,true
3505,Broadway Sydney,Active,Australia,NSW,Ultimo,2007,"Shop G27(Near Coles) Broadway, 1 Bay Street, Ultimo, NSW, 2007",(02) 9211 4088,-33.883568,151.19388,https://www.specsavers.com.au/stores/broadway,Optometry,false
3254,Wagga Wagga,Active,Australia,NSW,Wagga Wagga,2650,"Shop 1 &amp; 2, 56 Forsyth St, Wagga Wagga, NSW, 2650",(02) 6921 2111,-35.114376,147.37082,https://www.specsavers.com.au/stores/waggawagga,Optometry; Audiology,true
3220,Warilla Grove Shopping Centre,Active,Australia,NSW,Warilla,2528,"Shop 4A &amp; 5, HomeCo. Warilla Grove, 43-57 Shellharbour Rd, Warilla, NSW, 2528",(02) 4296 2342,-34.546833,150.86299,https://www.specsavers.com.au/stores/warilla,Optometry; Audiology,true
3210,Warrawong,Active,Australia,NSW,Warrawong,2502,"Shop 39/40, Warrawong Plaza SC, King street &amp; Cowper Street, Warrawong, NSW, 2502",(02) 9138 0722,-34.486053,150.88948,https://www.specsavers.com.au/stores/warrawong,Optometry; Audiology,true
3575,Warriewood,Active,Australia,NSW,Warriewood,2102,"Warriewood Square, Jacksons Road, Warriewood, NSW, 2102",(02) 9913 1844,-33.695763,151.29584,https://www.specsavers.com.au/stores/warriewood,Optometry; Audiology,true
3497,Wetherill Park Stockland,Active,Australia,NSW,Wetherill Park,2164,"1/561-583 Polding Street, Wetherill Park, NSW, 2164",(02) 9756 0510,-33.858765,150.89783,https://www.specsavers.com.au/stores/wetherillpark,Optometry,false
3678,Windsor,Active,Australia,NSW,Windsor,2756,"Shop 19, Windsor Riverview Shopping Centre, 227 George Street, Windsor, NSW, 2756",(02) 4577 3447,-33.606937,150.81879,https://www.specsavers.com.au/stores/windsor,Optometry; Audiology,true
3501,Winston Hills Mall,Active,Australia,NSW,Winston Hills,2153,"180-190 Caroline Chisholm, Shop 60 Winston Hills Mall, Winston Hills, NSW, 2153",(02) 9624 6486,-33.77288,150.96922,https://www.specsavers.com.au/stores/winstonhills,Optometry; Audiology,true
3456,Wollongong - Crown St Mall,Active,Australia,NSW,Wollongong,2500,"179 Crown Street, Wollongong, NSW, 2500",(02) 4225 0652,-34.42537,150.89447,https://www.specsavers.com.au/stores/wollongong,Optometry; Audiology,true
3538,Woy Woy,Active,Australia,NSW,Woy Woy,2256,"Railway Street, Shop 27, Deepwater Plaza Centre, Woy Woy, NSW, 2256",(02) 4342 5900,-33.488037,151.3238,https://www.specsavers.com.au/stores/woywoy,Optometry; Audiology,true
3689,Casuarina,Active,Australia,NT,Casuarina,0810,"Shop GD262, Casuarina Square, 247 Trower Road, Casuarina, NT, 0810",(08) 7935 6110,-12.374815,130.8817,https://www.specsavers.com.au/stores/casuarina,Optometry,false
3317,Hibiscus Shoppingtown,Active,Australia,NT,Darwin,0812,"Shop 20, Hibiscus Shoppingtown, Leanyer Drive, Darwin, NT, 0812",(08) 8927 5139,-12.377735,130.89606,https://www.specsavers.com.au/stores/darwinnorth,Optometry,false
3318,Palmerston,Active,Australia,NT,Palmerston,0830,"Shop 25, Oasis Shopping Centre, Cnr Chung Wah Terrace &amp; Temple Tce, Palmerston, NT, 0830",(08) 8932 6188,-12.483665,130.9855,https://www.specsavers.com.au/stores/palmerston,Optometry; Audiology,true
3499,Townsville Aitkenvale,Active,Australia,QLD,Aitkenvale,4814,"310 Ross River Road, Shop 25, Townsville Shopping Centre, Aitkenvale, QLD, 4814",(07) 4728 6114,-19.298828,146.76407,https://www.specsavers.com.au/stores/townsvilleaitkenvale,Optometry; Audiology,true
3636,Rockhampton Allenstown,Active,Australia,QLD,Allenstown,4700,"Shop 16 &amp; 17A, Allenstown Square, 139-145 Derby Street, Allenstown, QLD, 4700",(07) 4921 0762,-23.3901,150.50374,https://www.specsavers.com.au/stores/rockhamptonallenstown,Optometry; Audiology,true
3224,Arundel Plaza,Active,Australia,QLD,Arundel,4212,"Shop 12, Arundel Plaza, 230-232 Napper Road, Arundel, QLD, 4212",(07) 5563 3937,-27.947132,153.35222,https://www.specsavers.com.au/stores/arundel,Optometry,false
3629,Aspley,Active,Australia,QLD,Aspley,4034,"Shop 21, Aspley Hypermarket, 59 Albany Creek Road, Aspley, QLD, 4034",(07) 3155 3775,-27.361555,153.01357,https://www.specsavers.com.au/stores/aspley,Optometry; Audiology,true
3378,Bundaberg Sugarland,Active,Australia,QLD,Avoca,4670,"115 Takalvan Street, Shop 424 Sugarland Shoppingtown, Avoca, QLD, 4670",(07) 4151 1196,-24.887964,152.31892,https://www.specsavers.com.au/stores/bundabergsugarland,Optometry; Audiology,true
3285,Beaudesert Central,Active,Australia,QLD,Beaudesert,4285,"Shop 3B Beaudesert Central S/C, 125-141 Brisbane Street, Beaudesert, QLD, 4285",(07) 5541 1177,-27.98553,152.9966,https://www.specsavers.com.au/stores/beaudesert,Optometry; Audiology,true
3447,Beenleigh Marketplace,Active,Australia,QLD,Beenleigh,4207,"Beenleigh Market Place, G002/114-118 George Street, Beenleigh, QLD, 4207",(07) 3807 2683,-27.717701,153.20769,https://www.specsavers.com.au/stores/beenleigh,Optometry; Audiology,true
3207,Beerwah Village,Active,Australia,QLD,Beerwah,4519,"Beerwah Village, Shop 6 &amp; 7, Beerwah, QLD, 4519",(07) 5494 0300,-26.856695,152.95741,https://www.specsavers.com.au/stores/beerwah,Optometry; Audiology,true
3619,Bribie Island,Active,Australia,QLD,Bongaree,4507,"Shop 23, Bribie Island Shopping Centre, 239-255 Goodwin Dr, Bongaree, QLD, 4507",(07) 3475 3070,-27.063889,153.15753,https://www.specsavers.com.au/stores/bribieisland,Optometry; Audiology,true
3527,Brisbane - Creek Street,Active,Australia,QLD,Brisbane,4000,"Shop 4, 307 Queen Street, Brisbane, QLD, 4000",(07) 3117 2700,-27.467556,153.02873,https://www.specsavers.com.au/stores/brisbanecbdeast,Optometry; Audiology,true
3432,Brisbane CBD - Albert St,Active,Australia,QLD,Brisbane,4000,"197 Albert St, Brisbane, QLD, 4000",(07) 3211 4355,-27.469778,153.02559,https://www.specsavers.com.au/stores/brisbanecbd,Optometry,false
3562,Pacific Fair,Active,Australia,QLD,Broadbeach,4218,"Pacific Fair Shopping Centre, Hooker Boulevard, Broadbeach, QLD, 4218",(07) 5526 9377,-28.036512,153.42802,https://www.specsavers.com.au/stores/broadbeach,Optometry,false
3411,Browns Plains -Grand Plaza S/C,Active,Australia,QLD,Browns Plains,4118,"GF062, Grand Plaza Shopping Center, Grand Plaza Dr, Browns Plains, QLD, 4118",(07) 3809 2897,-27.662798,153.04227,https://www.specsavers.com.au/stores/brownsplains,Optometry,false
3202,Kawana Shoppingworld,Active,Australia,QLD,Buddina,4575,"Kawana Shopping World, Shop 383-384, 119 Point Cartwright Dr, Buddina, QLD, 4575",(07) 5444 2655,-26.70294,153.13101,https://www.specsavers.com.au/stores/kawana,Optometry; Audiology,true
3205,Buderim Marketplace,Active,Australia,QLD,Buderim,4556,"Shop 10, Buderim Marketplace, 67 Burnett St, Buderim, QLD, 4556",(07) 5445 4254,-26.68759,153.0494,https://www.specsavers.com.au/stores/buderim,Optometry; Audiology,true
3646,Bundaberg Hinkler,Active,Australia,QLD,Bundaberg Central,4670,"16 Maryborough St, Tenancy 5, Bundaberg Central, QLD, 4670",(07) 4151 1196,-24.871937,152.34973,https://www.specsavers.com.au/stores/bundaberghinkler,Optometry; Audiology,true
3225,Burleigh Heads Stockland,Active,Australia,QLD,Burleigh Heads,4220,"Shop 93, Stockland Shopping Centre, 149 W Burleigh Rd, Burleigh Heads, QLD, 4220",(07) 5535 6131,-28.097614,153.44109,https://www.specsavers.com.au/stores/westburleigh,Optometry; Audiology,true
3223,Cairns S/C,Active,Australia,QLD,Cairns City,4870,"Shop 128-129, Level 1, Cairns Central S/C, Spence Street, Cairns City, QLD, 4870",(07) 4031 1310,-16.92384,145.77147,https://www.specsavers.com.au/stores/cairns,Optometry; Audiology,true
3692,Caloundra,Active,Australia,QLD,Caloundra,4551,"Shop 5, Caloundra Shopping Centre, 47 Bowman Road, Caloundra, QLD, 4551",(07) 5222 4080,-26.802908,153.12498,https://www.specsavers.com.au/stores/caloundra,Optometry; Audiology,true
3658,Cannon Hill,Active,Australia,QLD,Cannon Hill,4170,"Shop 6, Cannon Hill Kmart Plaza, Cnr Creek &amp; Wynnum Roads, Cannon Hill, QLD, 4170",(07) 3187 7522,-27.471205,153.0974,https://www.specsavers.com.au/stores/cannonhill,Optometry; Audiology,true
3541,Cannonvale,Active,Australia,QLD,Cannonvale,4802,"Shop SP019/20, Whitsunday Plaza, 8 Galbraith Park Drive, Cannonvale, QLD, 4802",(07) 4948 3407,-20.290306,148.67459,https://www.specsavers.com.au/stores/cannonvale,Optometry; Audiology,true
3374,Capalaba Park S/C,Active,Australia,QLD,Capalaba,4157,"Capalaba Park Shopping Centre, Shop 92, Cnr Mt Cotton &amp; Redland Bay Road, Capalaba, QLD, 4157",(07) 3245 3952,-27.527485,153.19586,https://www.specsavers.com.au/stores/capalaba,Optometry; Audiology,true
3246,Carindale Westfield,Active,Australia,QLD,Carindale,4152,"Carindale Westfield, 1151 Creek Road, Carindale, QLD, 4152",(07) 3398 5866,-27.504248,153.10129,https://www.specsavers.com.au/stores/carindale,Optometry; Audiology,true
3393,Chermside Westfield,Active,Australia,QLD,Chermside,4032,"Shop 396A Gympie Road, Chermside, QLD, 4032",(07) 3861 4533,-27.381393,153.03311,https://www.specsavers.com.au/stores/chermside,Optometry; Audiology,true
3607,Cleveland S/C,Active,Australia,QLD,Cleveland,4163,"Shop 82, Cleveland Central, 90/91 Middle St, Cleveland, QLD, 4163",(07) 3461 7215,-27.526537,153.26834,https://www.specsavers.com.au/stores/cleveland,Optometry; Audiology,true
3591,Coomera,Active,Australia,QLD,Coomera,4209,"Shop 1048, Westfield Coomera, Coomera, QLD, 4209",(07) 3556 7672,-27.853813,153.31526,https://www.specsavers.com.au/stores/coomera,Optometry,false
3206,Currimundi Markets,Active,Australia,QLD,Currimundi,4551,"11/Lot 1 Bellara Drive, Currimundi, QLD, 4551",(07) 5437 6311,-26.77259,153.12225,https://www.specsavers.com.au/stores/currimundi,Optometry,false
3437,Cairns Earlville,Active,Australia,QLD,Earlville,4870,"Shop 102, Earlville Shopping Town, 537 Mulgrave Road, Earlville, QLD, 4870",(07) 4033 7045,-16.943556,145.74045,https://www.specsavers.com.au/stores/cairnsearlville,Optometry; Audiology,true
3568,Elanora,Active,Australia,QLD,Elanora,4221,"The Pines Shopping Centre, Cnr Guineas Creek Road and KP McGrath Drive, Elanora, QLD, 4221",(07) 5534 1777,-28.13503,153.46931,https://www.specsavers.com.au/stores/elanora,Optometry; Audiology,true
3545,Emerald,Active,Australia,QLD,Emerald,4720,"SP012/51-57 Hospital Road, Emerald, QLD, 4720",(07) 4987 4122,-23.518412,148.15594,https://www.specsavers.com.au/stores/emerald,Optometry; Audiology,true
3643,Fairfield Gardens,Active,Australia,QLD,Fairfield,4103,"180 Fairfield Rd, Fairfield QLD 4103, T23 / 25 Fairfield Gardens Shopping Centre, Fairfield, QLD, 4103",(07) 3130 4001,-27.509064,153.02585,https://www.specsavers.com.au/stores/fairfieldgardens,Optometry; Audiology,true
3303,Townsville Domain Central,Active,Australia,QLD,Garbutt,4814,"Shop G1 Domain Central, Duckworth St, Garbutt, QLD, 4814",(07) 4728 3299,-19.278137,146.75835,https://www.specsavers.com.au/stores/townsville,Optometry,false
3487,Gympie Central,Active,Australia,QLD,Gympie,4570,"Gympie Central, Cnr Bruce Highway &amp; Excelsior Road, Gympie, QLD, 4570",(07) 5481 2953,-26.199356,152.6674,https://www.specsavers.com.au/stores/gympie,Optometry; Audiology,true
3387,Helensvale Westfield,Active,Australia,QLD,Helensvale,4212,"1053/1 Millaroo Drive, Westfield Helensvale, Helensvale, QLD, 4212",(07) 5580 1340,-27.92866,153.33607,https://www.specsavers.com.au/stores/helensvale,Optometry,false
3427,Indooroopilly S/C,Active,Australia,QLD,Indooroopilly,4068,"Level 1, Indooroopilly Shopping Centre, 322 Moggill Road, Indooroopilly, QLD, 4068",(07) 3720 1398,-27.499659,152.97255,https://www.specsavers.com.au/stores/indooroopilly,Optometry,false
3362,Ipswich Riverlink S/C,Active,Australia,QLD,Ipswich,4305,"Shop E4, Ipswich Riverlink Shopping Centre, Down Street &amp; The Terrace, Ipswich, QLD, 4305",(07) 3281 3411,-27.609728,152.75957,https://www.specsavers.com.au/stores/ipswich,Optometry; Audiology,true
3687,Toowoomba Plaza,Active,Australia,QLD,Kearneys Spring,4350,"Shop 3, 878 Ruthven Street, Kearneys Spring, QLD, 4350",(07) 4633 0504,-27.59454,151.949,https://www.specsavers.com.au/stores/toowoomba-plaza,Optometry; Audiology,true
3603,Kingaroy Plaza,Active,Australia,QLD,Kingaroy,4610,"Shop 36A Kingaroy Shopping Centre, 29-54 Alford St, Kingaroy, QLD, 4610",(07) 3558 2266,-26.541676,151.83694,https://www.specsavers.com.au/stores/kingaroy,Optometry,false
3461,Kippa-Ring - Peninsula Fair,Active,Australia,QLD,Kippa-Ring,4021,"Shop 4A, Peninsula Fair Shopping Centre, 272 Anzac Ave, Kippa-Ring, QLD, 4021",(07) 3889 3516,-27.225927,153.0876,https://www.specsavers.com.au/stores/kipparing,Optometry; Audiology,true
3302,Logan Hyperdome,Active,Australia,QLD,Loganholme,4129,"Shop 307 Logan Hyperdome, Cnr Pacific Highway and Bryants Rd, Loganholme, QLD, 4129",(07) 3806 4728,-27.658688,153.17096,https://www.specsavers.com.au/stores/loganholme,Optometry; Audiology,true
3653,Lutwyche,Active,Australia,QLD,Lutwyche,4030,"Shop T3.26 HomeCo, 543 Lutwyche Road, Lutwyche, QLD, 4030",(07) 3558 7448,-27.422167,153.03468,https://www.specsavers.com.au/stores/lutwyche,Optometry; Audiology,true
3404,Mackay Canelands S/C,Active,Australia,QLD,Mackay,4740,"Shop GD2068-70, Caneland Central S/C, Cnr Victoria St &amp; Mangrove Rd, Mackay, QLD, 4740",(07) 4944 0016,-21.138412,149.17763,https://www.specsavers.com.au/stores/mackaycanelands,Optometry; Audiology,true
3201,Maroochydore Sunshine Plaza,Active,Australia,QLD,Maroochydore,4558,"Shop 242/243, Sunshine Plaza, 154-164 Horton Parade, Maroochydore, QLD, 4558",(07) 5443 7628,-26.65376,153.08862,https://www.specsavers.com.au/stores/maroochydore,Optometry; Audiology,true
3483,Maryborough,Active,Australia,QLD,Maryborough,4650,"Shop 18 &amp; 19, Station Square Shopping Centre, 142 Lennox Street, Maryborough, QLD, 4650",(07) 4121 0684,-25.538109,152.69807,https://www.specsavers.com.au/stores/maryborough,Optometry,false
3408,Brookside S/C,Active,Australia,QLD,Mitchelton,4053,"SH73, Brookside Shopping Centre, 159 Osbourne Road, Mitchelton, QLD, 4053",(07) 3354 1039,-27.409336,152.97922,https://www.specsavers.com.au/stores/brookside,Optometry; Audiology,true
3363,Morayfield S/C,Active,Australia,QLD,Morayfield,4506,"Shop 102, Morayfield Shopping Centre, Morayfield, QLD, 4506",(07) 5499 2911,-27.104435,152.95,https://www.specsavers.com.au/stores/morayfield,Optometry; Audiology,true
3406,Mt Ommaney Centre,Active,Australia,QLD,Mount Ommaney,4074,"Shop 76 Mt Ommaney Centre, 171 Dandenong Road, Mount Ommaney, QLD, 4074",(07) 3376 0062,-27.549639,152.93752,https://www.specsavers.com.au/stores/mtommaney,Optometry; Audiology,true
3203,Nambour Plaza,Active,Australia,QLD,Nambour,4560,"Nambour Plaza, Shop 3 &amp; 4 Ann Street, Nambour, QLD, 4560",(07) 5441 1999,-26.62603,152.96164,https://www.specsavers.com.au/stores/nambour,Optometry; Audiology,true
3628,Nerang,Active,Australia,QLD,Nerang,4211,"Shop 9, Nerang Town Centre, 57 Station Street, Nerang, QLD, 4211",(07) 5616 8484,-27.997887,153.33832,https://www.specsavers.com.au/stores/nerang,Optometry; Audiology,true
3572,Toowoomba Clifford Gardens,Active,Australia,QLD,Newtown,4350,"GF082 James Street, Newtown, QLD, 4350",(07) 4634 5773,-27.564692,151.93233,https://www.specsavers.com.au/stores/toowoombacliffordgardens,Optometry; Audiology,true
3204,Noosa,Active,Australia,QLD,Noosaville,4566,"Shop T1064/65, Noosa Civic Shopping Centre, Noosaville, QLD, 4566",(07) 5440 5863,-26.416218,153.04865,https://www.specsavers.com.au/stores/noosa,Optometry; Audiology,true
3305,North Lakes Westfield,Active,Australia,QLD,North Lakes,4509,"Shop 1086, Westfield North Lakes, N Lakes Dr, North Lakes, QLD, 4509",(07) 3491 3981,-27.24224,153.0182,https://www.specsavers.com.au/stores/northlakes,Optometry; Audiology,true
3604,Mackay Mt Pleasant S/C,Active,Australia,QLD,North Mackay,4740,"Shop 11C Mount Pleasant Shopping Centre, Cnr Bucasia Rd &amp; Phillip St, North Mackay, QLD, 4740",(07) 4910 9743,-21.119085,149.15886,https://www.specsavers.com.au/stores/mackaymtpleasant,Optometry,false
3455,Rockhampton Stockland,Active,Australia,QLD,Park Avenue,4701,"Shop 230, Stockland Rockhampton SC, Box 181 Cnr Yaamba Rd And Bruce Hwy, Park Avenue, QLD, 4701",(07) 4921 0299,-23.354399,150.52243,https://www.specsavers.com.au/stores/rockhamptonnorth,Optometry; Audiology,true
3343,Hervey Bay Pialba,Active,Australia,QLD,Pialba,4655,"Shop 16, Pialba Place, Cnr Hunter St &amp; Old Marybough Rd, Pialba, QLD, 4655",(07) 4128 4833,-25.283688,152.83966,https://www.specsavers.com.au/stores/herveybaypialba,Optometry; Audiology,true
3576,Townsville Castletown,Active,Australia,QLD,Pimlico,4812,"Castletown Shoppingworld, Cnr Woolcock &amp; Kings Rd, Pimlico, QLD, 4812",(07) 4721 0500,-19.2718,146.7905,https://www.specsavers.com.au/stores/castletown,Optometry; Audiology,true
3277,Redbank Plaza,Active,Australia,QLD,Redbank,4301,"Shop 3338A - 3338B Redbank Plaza Shopping Centre, 1 Collingwood Drive, Redbank, QLD, 4301",(07) 3818 7700,-27.605621,152.86783,https://www.specsavers.com.au/stores/redbank,Optometry; Audiology,true
3381,Robina Town Centre - G Level,Active,Australia,QLD,Robina,4230,"Shop 4044, Ground Level, Robina Town Centre, Robina Town Centre Dr, Robina, QLD, 4230",(07) 5580 8800,-28.076752,153.3863,https://www.specsavers.com.au/stores/robina,Optometry; Audiology,true
3391,Runaway Bay Shopping Village,Active,Australia,QLD,Runaway Bay,4216,"Shop GF074 Runaway Bay S/C, 10-12 Lae Drive, Runaway Bay, QLD, 4216",(07) 5500 5455,-27.913984,153.40071,https://www.specsavers.com.au/stores/runawaybay,Optometry; Audiology,true
3304,Cairns Smithfield Centre,Active,Australia,QLD,Smithfield,4878,"Smithfield Centre,Shop 176 &amp; 178, Kennedy Hwy &amp; Captain Cook Hwy, Smithfield, QLD, 4878",(07) 4038 1488,-16.83657,145.69238,https://www.specsavers.com.au/stores/smithfield,Optometry; Audiology,true
3453,Southport - Australia Fair S/C,Active,Australia,QLD,Southport,4215,"Shop G096 Marine Parade, Southport, QLD, 4215",(07) 5564 0917,-27.967402,153.41563,https://www.specsavers.com.au/stores/australiafair,Optometry; Audiology,true
3567,Springfield,Active,Australia,QLD,Springfield Central,4300,"Shop 4-6 Orion Springfield Central, 1 Main Street, Springfield Central, QLD, 4300",(07) 3470 1155,-27.677938,152.9033,https://www.specsavers.com.au/stores/springfield,Optometry; Audiology,true
3651,Springwood,Active,Australia,QLD,Springwood,4127,"Shop 23/24, Arndale Shopping Centre, 17-27 Cinderella Drive, Springwood, QLD, 4127",(07) 3209 7622,-27.61218,153.12453,https://www.specsavers.com.au/stores/springwood,Optometry; Audiology,true
3389,Strathpine Centre,Active,Australia,QLD,Strathpine,4500,"Strathpine Centre, 111-112/295 Gympie Road, Strathpine, QLD, 4500",(07) 3889 7460,-27.306997,152.99115,https://www.specsavers.com.au/stores/strathpine,Optometry; Audiology,true
3479,Sunnybank Plaza,Active,Australia,QLD,Sunnybank,4109,"Shop 13 Sunnybank Plaza S/C, Cnr Mains Road and McCollough St, Sunnybank, QLD, 4109",(07) 3219 5144,-27.569996,153.0626,https://www.specsavers.com.au/stores/sunnybank,Optometry; Audiology,true
3518,Taigum Square,Active,Australia,QLD,Taigum,4018,"Shop SP038 Taigum Square S/C, 215 Church Road, Taigum, QLD, 4018",(07) 3117 2720,-27.350534,153.04822,https://www.specsavers.com.au/stores/taigum,Optometry; Audiology,true
3476,Townsville Willows S/C,Active,Australia,QLD,Thuringowa Central,4817,"Shop 48A, Willows Shopping Centre, Cnr Thuringowa Drive &amp; Hervey Range Road, Thuringowa Central, QLD, 4817",(07) 4723 4822,-19.315872,146.72647,https://www.specsavers.com.au/stores/townsvillewillows,Optometry; Audiology,true
3566,Toowong,Active,Australia,QLD,Toowong,4066,"Toowong Village, L15/9 Sherwood Road, Toowong, QLD, 4066",(07) 3371 0088,-27.484604,152.99304,https://www.specsavers.com.au/stores/toowong,Optometry; Audiology,true
3416,Toowoomba Grand Central S/C,Active,Australia,QLD,Toowoomba,4350,"Shop GC0070/71 Grand Central S/C, Cnr Margaret and Dent Street, Toowoomba, QLD, 4350",(07) 4638 4610,-27.561283,151.94885,https://www.specsavers.com.au/stores/toowoombagrand,Optometry; Audiology,true
3248,Upper Mt Gravatt Westfield,Active,Australia,QLD,Upper Mount Gravatt,4122,"Shop 2338 Westfield Mt Gravatt, Cnr Logan and Kessels Road, Upper Mount Gravatt, QLD, 4122",(07) 3420 0780,-27.562225,153.08133,https://www.specsavers.com.au/stores/uppermtgravatt,Optometry; Audiology,true
3342,Hervey Bay Central,Active,Australia,QLD,Urraween,4655,"Stockland Hervey Bay Shop 88, 6 Central Avenue, Urraween, QLD, 4655",(07) 4124 5602,-25.289972,152.83514,https://www.specsavers.com.au/stores/herveybaycentral,Optometry; Audiology,true
3445,Victoria Point S/C,Active,Australia,QLD,Victoria Point,4165,"Shop N42, Victoria Point Shopping Centre, Cnr Cleveland-Redland Bay &amp; Bunker Rd, Victoria Point, QLD, 4165",(07) 3207 9968,-27.588737,153.28087,https://www.specsavers.com.au/stores/victoriapoint,Optometry; Audiology,true
3626,Warwick Rose City,Active,Australia,QLD,Warwick,4370,"Shop 44, Rose City Shoppingworld, 81 Palmerin Street, Warwick, QLD, 4370",(07) 4589 5200,-28.215103,152.03166,https://www.specsavers.com.au/stores/warwickrosecity,Optometry; Audiology,true
3506,Gladstone Centre Plaza,Active,Australia,QLD,West Gladstone,4680,"Shop 21 &amp; 24, Gladstone Centre Plaza, Philip St, West Gladstone, QLD, 4680",(07) 4978 1255,-23.86964,151.242,https://www.specsavers.com.au/stores/gladstone,Optometry; Audiology,true
3442,Wynnum Plaza,Active,Australia,QLD,Wynnum West,4178,"Wynnum Plaza, Shop 46-47/2021 Wynnum Road, Wynnum West, QLD, 4178",(07) 3348 2043,-27.456676,153.15575,https://www.specsavers.com.au/stores/wynnumwest,Optometry; Audiology,true
3664,Yamanto,Active,Australia,QLD,Yamanto,4305,"Shop 4-5, Yamanto Central, 488 Warwick Road, Yamanto, QLD, 4305",,-27.660442,152.74191,https://www.specsavers.com.au/stores/yamanto,Optometry; Audiology,true
3208,Adelaide - Rundle Mall,Active,Australia,SA,Adelaide,5000,"Shop 2, 11-13 Rundle Mall, Adelaide, SA, 5000",(08) 8410 5444,-34.92303,138.60008,https://www.specsavers.com.au/stores/rundlemall,Optometry; Audiology,true
3217,Berri Riverland Central Plaza,Active,Australia,SA,Berri,5343,"Riverland Plaza Shopping Centre, Shop 21, Kay Avenue, Berri, SA, 5343",(08) 8582 1167,-34.28057,140.60942,https://www.specsavers.com.au/stores/berri,Optometry; Audiology,true
3269,Clare,Active,Australia,SA,Clare,5453,"245 Main North Rd, Clare, SA, 5453",(08) 8842 2336,-33.833584,138.61232,https://www.specsavers.com.au/stores/clare,Optometry; Audiology,true
3369,Edwardstown Castle Plaza S/C,Active,Australia,SA,Edwardstown,5039,"Shop GO54, Castle Plaza Shopping Centre, 992 South Road, Edwardstown, SA, 5039",(08) 8276 3649,-34.981487,138.5726,https://www.specsavers.com.au/stores/edwardstown,Optometry; Audiology,true
3351,Elizabeth S/C,Active,Australia,SA,Elizabeth,5112,"S93/50 Elizabeth Way, Elizabeth, SA, 5112",(08) 8252 0177,-34.71839,138.66866,https://www.specsavers.com.au/stores/elizabeth,Optometry; Audiology,true
3616,Gawler,Active,Australia,SA,Gawler,5118,"114 Murray Street, Gawler, SA, 5118",(08) 8284 1122,-34.59783,138.74883,https://www.specsavers.com.au/stores/gawler,Optometry; Audiology,true
3662,The Grove Shopping Centre,Active,Australia,SA,Golden Grove,5125,"Shop G022 The Grove Shopping Centre, The Golden Way, Golden Grove, SA, 5125",(08) 8252 1022,-34.78989,138.69336,https://www.specsavers.com.au/stores/goldengrove,Optometry; Audiology,true
3514,Ingle Farm Plaza,Active,Australia,SA,Ingle Farm,5098,"Shop 2021B-A, Ingle Farm Plaza, Cnr Walkleys and Montague Rd, Ingle Farm, SA, 5098",(08) 8263 6933,-34.82931,138.64847,https://www.specsavers.com.au/stores/inglefarm,Optometry; Audiology,true
3273,Kadina,Active,Australia,SA,Kadina,5554,"9A, 9B &amp; 11 Hallett Street, Kadina, SA, 5554",(08) 8821 3308,-33.963467,137.7126,https://www.specsavers.com.au/stores/kadina,Optometry; Audiology,true
3524,Kilkenny,Active,Australia,SA,Kilkenny,5009,"Arndale Central, Shop 76-78/470 Torrens Road, Kilkenny, SA, 5009",(08) 8244 0611,-34.874546,138.54938,https://www.specsavers.com.au/stores/kilkenny,Optometry; Audiology,true
3244,Marden S/C,Active,Australia,SA,Marden,5070,"Shop 39, Marden Shopping Centre, Marden, SA, 5070",(08) 8362 9292,-34.8955,138.63847,https://www.specsavers.com.au/stores/marden,Optometry,false
